   14.22169      -12.09312      -9.949748    
   18.40540      -3.121135     -5.0252441E-02
  -8.783840       9.557414     -5.0252441E-02
  -12.96755      0.5854248      -9.949748    
   14.22169      -12.09312      -9.949748    
 
