  0.4894193     -0.2314851    
 -5.3066719E-02 -0.5387955    
 -0.5251778     -0.1315482    
 -0.3007840      0.4501618    
  0.3225176      0.4348552    
  0.5180901     -0.1571601    
  2.6564205E-02 -0.5407504    
 -0.5001918     -0.2071829    
 -0.3635800      0.4011561    
  0.2552214      0.4774711    
  0.5355425     -7.9440668E-02
  0.1056201     -0.5310000    
 -0.4643786     -0.2783329    
 -0.4185059      0.3434668    
  0.1823927      0.5097544    
  0.5414025     -1.5920630E-06
  0.1823897     -0.5097554    
 -0.4185132     -0.3434579    
 -0.4643727      0.2783427    
  0.1056232      0.5309994    
  0.5355430      7.9437524E-02
  0.2552113     -0.4774765    
 -0.3635885     -0.4011484    
 -0.5001906      0.2071859    
  2.6567385E-02  0.5407502    
  0.5180910      0.1571571    
  0.3225084     -0.4348620    
 -0.3007935     -0.4501554    
 -0.5251770      0.1315513    
 -5.3063553E-02  0.5387958    
  0.4894242      0.2314748    
  0.3828245     -0.3828343    
 -0.2314799     -0.4894218    
 -0.5387952      5.3069171E-02
 -0.1315459      0.5251784    
  0.4501632      0.3007819    
  0.4348537     -0.3225196    
 -0.1571625     -0.5180894    
 -0.5407505     -2.6561745E-02
 -0.2071807      0.5001928    
  0.4011577      0.3635782    
  0.4774739     -0.2552162    
 -7.9443105E-02 -0.5355422    
 -0.5310005     -0.1056177    
 -0.2783308      0.4643798    
  0.3434687      0.4185044    
  0.5097536     -0.1823950    
 -4.0553655E-06 -0.5414025    
 -0.5097563     -0.1823874    
 -0.3434561      0.4185147    
  0.2783377      0.4643756    
  0.5309989     -0.1056257    
  7.9435088E-02 -0.5355434    
 -0.4774777     -0.2552091    
 -0.4011523      0.3635842    
  0.2071882      0.5001897    
  0.5407501     -2.6569845E-02
  0.1571547     -0.5180917    
 -0.4348635     -0.3225065    
 -0.4501587      0.3007887    
  0.1315537      0.5251764    
  0.5387960      5.3061102E-02
  0.2314726     -0.4894253    
 -0.3828302     -0.3828285    
 -0.4894207      0.2314821    
  5.3071622E-02  0.5387950    
  0.5251790      0.1315435    
  0.3007799     -0.4501645    
 -0.3225150     -0.4348572    
 -0.5180886      0.1571649    
 -2.6559284E-02  0.5407506    
  0.5001937      0.2071784    
  0.3635825     -0.4011538    
 -0.2552184     -0.4774727    
 -0.5355418      7.9445541E-02
 -0.1056153      0.5310010    
  0.4643811      0.2783287    
  0.4185080     -0.3434642    
 -0.1823974     -0.5097528    
 -0.5414025      6.5186678E-06
 -0.1823851      0.5097571    
  0.4185111      0.3434605    
  0.4643744     -0.2783399    
 -0.1056281     -0.5309985    
 -0.5355437     -7.9432644E-02
 -0.2552069      0.4774789    
  0.3635860      0.4011506    
  0.5001887     -0.2071904    
 -2.6572306E-02 -0.5407500    
 -0.5180925     -0.1571524    
 -0.3225111      0.4348600    
  0.3007907      0.4501573    
  0.5251758     -0.1315561    
  5.3058650E-02 -0.5387962    
 -0.4894263     -0.2314703    
 -0.3828268      0.3828319    
  0.2314844      0.4894197    
  0.5387956     -5.3065855E-02
  0.1315411     -0.5251796    
 -0.4501613     -0.3007847    
 -0.4348508      0.3225236    
  0.1571672      0.5180879    
  0.5407503      2.6565075E-02
  0.2071761     -0.5001947    
 -0.4011555     -0.3635807    
 -0.4774677      0.2552279    
  7.9447977E-02  0.5355415    
  0.5309998      0.1056210    
  0.2783266     -0.4643824    
 -0.3434661     -0.4185065    
 -0.5097547      0.1823919    
  8.9819696E-06  0.5414025    
  0.5097552      0.1823906    
  0.3434522     -0.4185179    
 -0.2783420     -0.4643731    
 -0.5309996      0.1056224    
 -7.9430208E-02  0.5355441    
  0.4774761      0.2552120    
  0.4011434     -0.3635940    
 -0.2071927     -0.5001878    
 -0.5407503      2.6566515E-02
 -0.1571500      0.5180932    
  0.4348615      0.3225091    
  0.4501605     -0.3007859    
 -0.1315585     -0.5251752    
 -0.5387957     -5.3064417E-02
 -0.2314681      0.4894274    
  0.3828337      0.3828250    
  0.4894222     -0.2314791    
 -5.3076528E-02 -0.5387945    
 -0.5251782     -0.1315467    
 -0.3007758      0.4501673    
  0.3225189      0.4348542    
  0.5180896     -0.1571617    
  2.6554363E-02 -0.5407509    
 -0.5001925     -0.2071815    
 -0.3635727      0.4011627    
  0.2552228      0.4774704    
  0.5355423     -7.9442248E-02
  0.1056104     -0.5310019    
 -0.4643794     -0.2783315    
 -0.4185101      0.3434616    
  0.1824020      0.5097511    
  0.5414025     -3.1841259E-06
  0.1823805     -0.5097588    
 -0.4185142     -0.3434567    
 -0.4643761      0.2783370    
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
