  -8.19354124774809        2.73720377904424       0.0000000E+00 AMT 
   9.58227185065491       -12.8242845299369       0.0000000E+00 NRC 
   39.2342044039743       -5.60357356529660       0.0000000E+00 MNF 
  -27.1526247348707       -26.3818321146322       0.0000000E+00 TRL 
  -31.9726178999399       -14.3643704139327       0.0000000E+00 ANT 
  -30.0535245817053        6.00299753998226       0.0000000E+00 PZI1
  -16.4048330775208       -23.3365369205552       0.0000000E+00 LSS 
  -21.2230139330017        9.67533606238445       0.0000000E+00 SPD 
   34.3173858895650       -34.0722216538487       0.0000000E+00 FOS 
   15.8093312698596        32.2519986412323       0.0000000E+00 ASP 
   19.0266447726480       -42.2571583826160       0.0000000E+00 TRE 
   1.99704048341381       -41.0993408357007       0.0000000E+00 SPM 
   28.4239539102226       -16.5938490370246       0.0000000E+00 FEMA
  -9.21455462372619        28.7613849217169       0.0000000E+00 TERO
  -21.9073314635919       -3.17816462426803       0.0000000E+00 RM33
   11.8508014308496        4.72563357629978       0.0000000E+00 RQT 
   36.7350603757096        4.14582323670968       0.0000000E+00 SNO 
   1.43700780119269       -19.7320632472565       0.0000000E+00 CSC 
  -19.9259168031203        8.01452607674049       0.0000000E+00 MSC 
   36.7420975437308       -27.1092021489522       0.0000000E+00 CLF 
 -0.699157030003122       -1.07977748945126       0.0000000E+00 EPIC
