  0.65990E+01  0.20972E+01  0.47258E+00  0.88677E+01 -0.79603E+01  0.84668E+01
  0.15507E+02  0.37552E+01 -0.30602E+00  0.12902E+01 -0.31332E+01  0.72944E+01
  0.23028E+02  0.57947E+00 -0.42709E+00 -0.64760E+01 -0.19895E+01  0.95400E+01
  0.84916E+01  0.44951E+01  0.16368E+00  0.78689E+01 -0.56237E+01  0.67713E+01
  0.25280E+02  0.86714E-01  0.92896E-02 -0.86643E+01 -0.13536E+01  0.98884E+01
  0.25021E+02  0.55495E+00  0.70230E-01 -0.82895E+01 -0.11630E+01  0.95573E+01
  0.10385E+02  0.35491E+01 -0.33819E+00  0.58700E+01 -0.54296E+01  0.74401E+01
  0.65330E+01  0.67033E+01 -0.39288E+00  0.10304E+02 -0.50363E+01  0.52098E+01
  0.55337E+01  0.53038E+01 -0.40080E+00  0.10791E+02 -0.63555E+01  0.61994E+01
  0.85386E+01  0.40845E+01 -0.92693E-01  0.77037E+01 -0.58670E+01  0.70615E+01
  0.82017E+01  0.10311E+02 -0.53803E-01  0.98696E+01 -0.20193E+01  0.26590E+01
  0.12643E+02  0.18990E+01  0.60888E-01  0.33307E+01 -0.55329E+01  0.86069E+01
  0.69084E+01  0.75096E+01  0.14195E+00  0.10205E+02 -0.43609E+01  0.46396E+01
  0.11450E+02  0.34915E+01  0.10047E-01  0.48882E+01 -0.50168E+01  0.74809E+01
  0.40233E+01  0.52316E+01 -0.47333E-01  0.12139E+02 -0.70401E+01  0.62505E+01
  0.79391E+01  0.10240E+02  0.30149E-01  0.10087E+02 -0.21753E+01  0.27087E+01
  0.64142E+01  0.66064E+01  0.45775E+00  0.10383E+02 -0.51486E+01  0.52783E+01
  0.15079E+02  0.74858E+01  0.13786E+00  0.27920E+01 -0.92296E+00  0.46565E+01
  0.24946E+02  0.43728E+00 -0.23977E+00 -0.82567E+01 -0.12701E+01  0.96405E+01
  0.27914E+02  0.57245E+01 -0.17381E+00 -0.93660E+01  0.33723E+01  0.59019E+01
  0.85934E+01  0.20258E+01 -0.29458E+00  0.70388E+01 -0.71632E+01  0.85173E+01
  0.66055E+01  0.95638E+01 -0.20097E+00  0.11093E+02 -0.31725E+01  0.31871E+01
  0.23943E+01  0.57979E+01  0.42139E+00  0.13784E+02 -0.73656E+01  0.58500E+01
  0.78602E+01  0.12077E+02 -0.12450E+00  0.10707E+02 -0.10316E+01  0.14100E+01
  0.13791E+02  0.72384E+01  0.12248E+00  0.38858E+01 -0.16259E+01  0.48314E+01
  0.30798E+01  0.35180E+01 -0.17554E+00  0.12482E+02 -0.85370E+01  0.74621E+01
  0.82331E+01  0.87662E+01 -0.43856E+00  0.93796E+01 -0.29958E+01  0.37511E+01
  0.21928E+02  0.14946E+01  0.17971E+00 -0.52052E+01 -0.18681E+01  0.88929E+01
  0.84293E+01  0.13757E+02  0.12601E+00  0.10693E+02  0.28568E+00  0.22190E+00
  0.64508E+01  0.97151E+01 -0.11474E-01  0.11279E+02 -0.31409E+01  0.30801E+01
  0.27305E+02  0.71786E+01 -0.33505E-01 -0.83796E+01  0.40469E+01  0.48737E+01
  0.31330E+01  0.47127E+01  0.30351E+00  0.12791E+02 -0.77489E+01  0.66174E+01
  0.76934E+01  0.12718E+02 -0.25715E+00  0.11050E+02 -0.69142E+00  0.95683E+00
  0.28135E+01  0.56914E+01 -0.22529E+00  0.13373E+02 -0.72567E+01  0.59253E+01
  0.17822E+02  0.27221E+01 -0.43766E-01 -0.11168E+01 -0.28169E+01  0.80249E+01
  0.14086E+02  0.53392E+01  0.78651E-01  0.30511E+01 -0.27185E+01  0.61744E+01
  0.25689E+02  0.78547E+01  0.15887E+00 -0.67131E+01  0.37972E+01  0.43957E+01
  0.21440E+02  0.12971E+00 -0.23905E+00 -0.51707E+01 -0.29491E+01  0.98580E+01
  0.54918E+01  0.53179E+01  0.36713E+00  0.10834E+02 -0.63642E+01  0.61894E+01
  0.21259E+02  0.45056E+00 -0.40044E+00 -0.49105E+01 -0.28201E+01  0.96312E+01
  0.31081E+01  0.42589E+01  0.17779E+00  0.12677E+02 -0.80502E+01  0.69383E+01
  0.60642E+01  0.99443E+01  0.41144E+00  0.11697E+02 -0.31574E+01  0.29181E+01
  0.13003E+02  0.67549E+01 -0.26488E+00  0.44556E+01 -0.22689E+01  0.51733E+01
  0.51843E+01  0.78681E+01  0.32641E+00  0.11874E+02 -0.48598E+01  0.43862E+01
  0.83421E+01  0.13044E+02 -0.33649E+00  0.10559E+02 -0.20799E+00  0.72593E+00
  0.72383E+01  0.56916E+01  0.43109E+00  0.93625E+01 -0.53866E+01  0.59252E+01
  0.23294E+02  0.40613E+01 -0.27008E+00 -0.56765E+01  0.35419E+00  0.70780E+01
  0.12879E+02  0.73062E+01 -0.17744E+00  0.47327E+01 -0.19680E+01  0.47835E+01
  0.92543E+01  0.45224E+01 -0.48637E+00  0.71859E+01 -0.52839E+01  0.67519E+01
  0.12285E+02  0.32361E+01  0.47022E+00  0.40552E+01 -0.48276E+01  0.76615E+01
  0.72871E+01  0.86382E+01 -0.43282E-01  0.10199E+02 -0.34776E+01  0.38416E+01
  0.10196E+02  0.50741E+01 -0.10866E+00  0.64972E+01 -0.45323E+01  0.63618E+01
  0.77397E+01  0.92232E+01  0.86331E-01  0.99633E+01 -0.29114E+01  0.34280E+01
  0.72317E+01  0.88311E+01 -0.19966E+00  0.10307E+02 -0.33774E+01  0.37052E+01
  0.57505E+01  0.10449E+02  0.47163E+00  0.12132E+02 -0.29668E+01  0.25615E+01
  0.68973E+01  0.44222E+01 -0.14106E+00  0.92922E+01 -0.63442E+01  0.68227E+01
  0.79160E+01  0.63633E+01 -0.21098E+00  0.89489E+01 -0.46697E+01  0.54502E+01
  0.75790E+01  0.83519E+01 -0.38757E+00  0.98487E+01 -0.35377E+01  0.40441E+01
  0.24584E+02  0.71230E+00 -0.19668E+00 -0.78465E+01 -0.12468E+01  0.94461E+01
  0.74940E+01  0.85720E+01  0.44621E-01  0.99915E+01 -0.34326E+01  0.38884E+01
  0.11826E+02  0.30498E+01 -0.43160E+00  0.44151E+01 -0.51407E+01  0.77932E+01
  0.99928E+01  0.54977E+01 -0.43885E+00  0.68080E+01 -0.43468E+01  0.60623E+01
  0.27852E+02  0.62611E+01 -0.39105E+00 -0.91500E+01  0.36902E+01  0.55225E+01
  0.69209E+01  0.82213E+01  0.17762E+00  0.10406E+02 -0.38995E+01  0.41364E+01
  0.29454E+02  0.48400E+01 -0.18722E+00 -0.11026E+02  0.34563E+01  0.65274E+01
  0.10176E+02  0.46099E+01 -0.10900E+00  0.63764E+01 -0.48382E+01  0.66901E+01
  0.82998E+01  0.40802E+01 -0.40678E+00  0.79188E+01 -0.59707E+01  0.70646E+01
  0.24987E+02  0.78301E+01 -0.42709E+00 -0.60840E+01  0.34847E+01  0.44130E+01
  0.26083E+02  0.89000E+00  0.42508E+00 -0.91519E+01 -0.49947E+00  0.93204E+01
  0.29616E+02  0.22656E+01 -0.46205E+00 -0.11943E+02  0.18751E+01  0.83477E+01
  0.79721E+01  0.11397E+02  0.84894E-01  0.10402E+02 -0.14202E+01  0.18910E+01
  0.25781E+02  0.13689E+01  0.34396E+00 -0.87346E+01 -0.32041E+00  0.89818E+01
  0.82405E+01  0.11006E+02  0.17819E+00  0.10042E+02 -0.15570E+01  0.21670E+01
  0.11449E+02  0.81925E+01 -0.23867E+00  0.62936E+01 -0.20043E+01  0.41568E+01
  0.28968E+02  0.52025E+01  0.40728E+00 -0.10478E+02  0.34834E+01  0.62710E+01
  0.18920E+02  0.12522E+01  0.30360E+00 -0.25510E+01 -0.32949E+01  0.90643E+01
  0.69559E+01  0.92748E+01 -0.64271E-01  0.10689E+02 -0.32096E+01  0.33914E+01
  0.63500E+01  0.88396E+01  0.25422E+00  0.11108E+02 -0.37446E+01  0.36992E+01
  0.71199E+01  0.86409E+01  0.46141E+00  0.10351E+02 -0.35466E+01  0.38397E+01
  0.27499E+02  0.60720E+01  0.34764E+00 -0.88867E+01  0.34199E+01  0.56562E+01
  0.69600E+01  0.51840E+01 -0.30847E+00  0.94630E+01 -0.58295E+01  0.62841E+01
  0.10239E+02  0.40008E+00  0.24488E+00  0.50619E+01 -0.75097E+01  0.96668E+01
  0.13190E+02  0.78792E+01  0.39553E+00  0.46217E+01 -0.14692E+01  0.43783E+01
  0.13055E+00  0.51856E+01 -0.55160E-01  0.15653E+02 -0.87148E+01  0.62830E+01
  0.53325E+01  0.46005E+01 -0.23640E-02  0.10764E+02 -0.68912E+01  0.66967E+01
  0.20201E+01  0.60770E+01 -0.28523E+00  0.14207E+02 -0.73449E+01  0.56527E+01
  0.50660E+01  0.13303E+02  0.96150E-01  0.13606E+02 -0.14267E+01  0.54301E+00
  0.15550E+02  0.46725E+01 -0.18072E+00  0.15246E+01 -0.25269E+01  0.66458E+01
  0.29609E+02  0.57165E+01 -0.49009E+00 -0.10905E+02  0.40835E+01  0.59075E+01
  0.27364E+02  0.17711E+01  0.88566E-01 -0.10050E+02  0.60663E+00  0.86974E+01
  0.67748E+01  0.38048E+01 -0.19847E+00  0.92186E+01 -0.67916E+01  0.72593E+01
  0.11812E+02  0.16035E+01  0.26882E+00  0.39951E+01 -0.60734E+01  0.88159E+01
  0.13102E+02  0.87573E+00 -0.53050E-01  0.26089E+01 -0.59947E+01  0.93305E+01
  0.29804E+01  0.47229E+01  0.23595E+00  0.12932E+02 -0.78068E+01  0.66102E+01
  0.47630E+01  0.39284E+01 -0.34499E+00  0.11079E+02 -0.75627E+01  0.71719E+01
  0.12899E+02  0.67426E+01 -0.63630E-01  0.45465E+01 -0.23209E+01  0.51820E+01
  0.37608E+01  0.49876E+01  0.21073E+00  0.12304E+02 -0.73074E+01  0.64230E+01
  0.25639E+02  0.66365E+01  0.21635E+00 -0.70323E+01  0.29956E+01  0.52570E+01
  0.14873E+02  0.49094E+01 -0.44725E+00  0.22097E+01 -0.26615E+01  0.64783E+01
  0.25415E+01  0.55632E+01 -0.31534E+00  0.13581E+02 -0.74538E+01  0.60160E+01
  0.10378E+02  0.44435E+01  0.36246E+00  0.61443E+01 -0.48597E+01  0.68077E+01
  0.81219E+01  0.10331E+01 -0.22378E+00  0.71695E+01 -0.79986E+01  0.92192E+01
  0.11015E+02  0.30059E+01 -0.11649E-01  0.51371E+01 -0.55117E+01  0.78242E+01
  0.30163E+01  0.51704E+01  0.20118E+00  0.13033E+02 -0.75049E+01  0.62937E+01
  0.10094E+02  0.29594E+01  0.48347E+00  0.59576E+01 -0.59306E+01  0.78571E+01
  0.10630E+02  0.97972E+01  0.12862E+00  0.75154E+01 -0.13221E+01  0.30221E+01
  0.71983E+01  0.67434E+01 -0.23684E+00  0.97130E+01 -0.47295E+01  0.51815E+01
  0.13199E+02  0.90643E+01 -0.15880E+00  0.49685E+01 -0.70624E+00  0.35403E+01
  0.19937E+02  0.16546E+01 -0.45366E+00 -0.33526E+01 -0.26072E+01  0.87798E+01
  0.65912E+01  0.99238E+01  0.48906E-02  0.11214E+02 -0.29478E+01  0.29325E+01
  0.25744E+01  0.51069E+01  0.40119E-01  0.13415E+02 -0.77324E+01  0.63386E+01
  0.52591E+01  0.47758E+01  0.30870E+00  0.10883E+02 -0.68099E+01  0.65727E+01
  0.27644E+02  0.82527E+01 -0.17845E+00 -0.83660E+01  0.48785E+01  0.41142E+01
  0.15389E+02  0.99056E+01  0.17900E+00  0.32348E+01  0.75857E+00  0.29454E+01
  0.18193E+02  0.59931E+00 -0.23330E+00 -0.20874E+01 -0.40205E+01  0.95260E+01
  0.17635E+02  0.40285E+01  0.53949E-02 -0.55691E+00 -0.20587E+01  0.71012E+01
  0.29116E+02  0.52225E+01  0.32972E+00 -0.10605E+02  0.35586E+01  0.62569E+01
  0.27376E+02  0.61953E+01 -0.50957E-01 -0.87376E+01  0.34466E+01  0.55690E+01
  0.11533E+02  0.59566E+01 -0.48334E+00  0.55494E+01 -0.34018E+01  0.57378E+01
  0.29626E+02  0.54880E+01 -0.31273E+00 -0.10989E+02  0.39444E+01  0.60691E+01
  0.28685E+02  0.59722E+01  0.49954E+00 -0.99911E+01  0.38570E+01  0.57268E+01
  0.90903E+01  0.40350E+01  0.10946E+00  0.71889E+01 -0.56656E+01  0.70966E+01
  0.24237E+02  0.21215E+01 -0.24962E-01 -0.71108E+01 -0.49043E+00  0.84497E+01
  0.29066E+02  0.61226E+01  0.49583E+00 -0.10292E+02  0.41146E+01  0.56204E+01
  0.17359E+02  0.41432E+01  0.46944E+00 -0.27303E+00 -0.21016E+01  0.70201E+01
  0.74795E+01  0.39781E+01 -0.16092E+00  0.86318E+01 -0.63828E+01  0.71368E+01
  0.73557E+01  0.90941E+01 -0.18706E+00  0.10273E+02 -0.31565E+01  0.35193E+01
  0.29234E+02  0.59656E+01  0.14501E+00 -0.10490E+02  0.40846E+01  0.57315E+01
  0.28721E+02  0.70008E+01 -0.11518E+00 -0.97162E+01  0.45314E+01  0.49994E+01
  0.58923E+01  0.73904E+01  0.21641E+00  0.11090E+02 -0.48668E+01  0.47240E+01
  0.47125E+01  0.51831E+01 -0.13541E+00  0.11500E+02 -0.67799E+01  0.62847E+01
  0.28005E+02  0.59033E+01  0.24785E-01 -0.93953E+01  0.35255E+01  0.57755E+01
  0.27981E+02  0.62628E+01 -0.17907E-02 -0.92663E+01  0.37458E+01  0.55213E+01
  0.89228E+01  0.55349E+01  0.42991E+00  0.77889E+01 -0.47751E+01  0.60360E+01
  0.49401E+01  0.53479E+01  0.18492E+00  0.11343E+02 -0.65781E+01  0.61682E+01
  0.67119E+01  0.86996E+01  0.76063E-01  0.10738E+02 -0.36814E+01  0.37982E+01
  0.28001E+02  0.70366E+01 -0.31127E+00 -0.90527E+01  0.42499E+01  0.49741E+01
  0.52725E+01  0.62800E+01 -0.44993E+00  0.11320E+02 -0.58403E+01  0.55091E+01
  0.29515E+02  0.31951E+01 -0.43054E+00 -0.11573E+02  0.24282E+01  0.76904E+01
  0.29369E+02  0.66488E+01 -0.42896E+00 -0.10409E+02  0.45796E+01  0.52483E+01
  0.12008E+02  0.95050E+01  0.14611E+00  0.61788E+01 -0.92681E+00  0.32287E+01
  0.28117E+02  0.62110E+01  0.15857E+00 -0.94052E+01  0.37702E+01  0.55579E+01
  0.40880E+01  0.54264E+01 -0.46275E-01  0.12138E+02 -0.68879E+01  0.61127E+01
  0.88024E+01  0.11518E+02  0.51750E-01  0.96860E+01 -0.99180E+00  0.18054E+01
  0.27371E+02  0.59147E+01  0.11396E+00 -0.88169E+01  0.32646E+01  0.57674E+01
  0.41725E+01  0.56016E+01  0.43863E+00  0.12114E+02 -0.67399E+01  0.59888E+01
  0.87893E+01  0.17721E+01  0.14756E+00  0.67855E+01 -0.72429E+01  0.86967E+01
  0.29204E+02  0.56177E+01 -0.20286E+00 -0.10567E+02  0.38492E+01  0.59774E+01
  0.29197E+02  0.56140E+01  0.83343E-01 -0.10562E+02  0.38437E+01  0.59801E+01
  0.66088E+01  0.62349E+01  0.10461E+00  0.10095E+02 -0.53045E+01  0.55410E+01
  0.26097E+02  0.51334E+01  0.66585E-01 -0.78958E+01  0.22255E+01  0.63199E+01
  0.19200E+02  0.13200E+01 -0.22823E+00 -0.27850E+01 -0.31329E+01  0.90164E+01
  0.13897E+02  0.36355E+01 -0.96315E-04  0.27127E+01 -0.38900E+01  0.73791E+01
  0.81359E+00  0.56541E+01 -0.37855E+00  0.15174E+02 -0.81258E+01  0.59517E+01
  0.64427E+01  0.70101E+01 -0.16389E+00  0.10477E+02 -0.48779E+01  0.49929E+01
  0.27726E+02  0.60806E+01 -0.87855E-01 -0.90896E+01  0.35212E+01  0.56501E+01
  0.11403E+02  0.30662E+00  0.32536E+00  0.39790E+01 -0.70777E+01  0.97329E+01
  0.12206E+02  0.14356E+01 -0.49873E+00  0.35885E+01 -0.60148E+01  0.89347E+01
  0.28260E+02  0.62595E+01 -0.63090E-01 -0.95199E+01  0.38615E+01  0.55236E+01
  0.15632E+02  0.35675E+01 -0.24204E+00  0.11201E+01 -0.32004E+01  0.74272E+01
  0.10964E+02  0.93520E+00 -0.13381E-01  0.45644E+01 -0.68602E+01  0.92885E+01
  0.32695E+01  0.46801E+01  0.44490E+00  0.12657E+02 -0.77121E+01  0.66404E+01
  0.28158E+02  0.64740E+01 -0.48781E+00 -0.93631E+01  0.39557E+01  0.53719E+01
  0.46886E+01  0.47091E+01 -0.24171E+00  0.11380E+02 -0.70938E+01  0.66199E+01
  0.51960E+01  0.47872E+01 -0.29793E+00  0.10943E+02 -0.68293E+01  0.65647E+01
  0.19481E+01  0.97917E+00  0.50389E-01  0.12749E+02 -0.10642E+02  0.92574E+01
  0.27104E+02  0.68620E+01 -0.22012E-01 -0.82921E+01  0.37590E+01  0.50976E+01
  0.76897E+01  0.89180E+01 -0.11283E+00  0.99174E+01 -0.31281E+01  0.36438E+01
  0.69418E+01  0.11928E+02  0.74250E-01  0.11495E+02 -0.15154E+01  0.15155E+01
  0.28823E+02  0.29433E+01  0.99632E-01 -0.11021E+02  0.19742E+01  0.78685E+01
  0.88986E+01  0.10403E+02  0.34785E+00  0.92654E+01 -0.16659E+01  0.25940E+01
  0.74277E+01  0.11469E+02 -0.42296E+00  0.10917E+02 -0.16042E+01  0.18401E+01
  0.27842E+02  0.51974E+01  0.44030E+00 -0.94585E+01  0.30041E+01  0.62747E+01
  0.29843E+02  0.63919E+01 -0.48071E-01 -0.10915E+02  0.46154E+01  0.54300E+01
  0.26832E+02  0.71234E+01  0.41332E+00 -0.79680E+01  0.38118E+01  0.49127E+01
  0.29423E+02  0.16237E+01 -0.40677E+00 -0.11959E+02  0.13820E+01  0.88016E+01
  0.27838E+02  0.53032E+01  0.21809E+00 -0.94232E+01  0.30703E+01  0.61998E+01
  0.67439E+01  0.35012E+01 -0.19236E+00  0.91559E+01 -0.69992E+01  0.74740E+01
  0.67872E+01  0.35858E+01 -0.14596E+00  0.91419E+01 -0.69267E+01  0.74142E+01
  0.29052E+02  0.22303E+01 -0.13707E-01 -0.11441E+02  0.16139E+01  0.83727E+01
  0.61033E+01  0.68289E+01  0.28306E-02  0.10731E+02 -0.51374E+01  0.51210E+01
  0.32412E+01  0.38813E+01  0.14955E+00  0.12444E+02 -0.82360E+01  0.72053E+01
  0.29531E+02  0.58824E+01 -0.28608E+00 -0.10784E+02  0.41569E+01  0.57903E+01
  0.28177E+02  0.65897E+01 -0.14020E+00 -0.93459E+01  0.40379E+01  0.52901E+01
  0.27309E+02  0.61028E+01  0.24408E+00 -0.87048E+01  0.33591E+01  0.56344E+01
  0.11250E+02  0.42990E+01 -0.18798E+00  0.53104E+01 -0.45836E+01  0.69099E+01
  0.29386E+02  0.28876E+01  0.14156E+00 -0.11548E+02  0.21763E+01  0.79079E+01
  0.27540E+02  0.60833E+01 -0.46994E-01 -0.89198E+01  0.34441E+01  0.56482E+01
  0.10176E+02  0.48807E+01 -0.37982E+00  0.64573E+01 -0.46646E+01  0.64986E+01
  0.10708E+02  0.15726E+01  0.39207E+00  0.49870E+01 -0.65600E+01  0.88378E+01
  0.51118E+01  0.42257E+01 -0.39557E+00  0.10852E+02 -0.72247E+01  0.69617E+01
  0.10012E+02  0.20820E+01  0.30185E+00  0.57703E+01 -0.65278E+01  0.84776E+01
  0.28186E+02  0.64934E+01  0.18915E+00 -0.93832E+01  0.39802E+01  0.53583E+01
  0.63617E+01  0.11571E+02 -0.41723E+00  0.11914E+02 -0.19894E+01  0.17680E+01
  0.28449E+02  0.11056E+01  0.19666E+00 -0.11231E+02  0.63835E+00  0.91679E+01
  0.27719E+02  0.61157E+01  0.15943E+00 -0.90725E+01  0.35407E+01  0.56253E+01
  0.60798E+01  0.70345E+01  0.13062E+00  0.10814E+02 -0.50156E+01  0.49756E+01
  0.12133E+02  0.10796E+02  0.45140E-01  0.64513E+01 -0.46899E-01  0.23161E+01
  0.52846E+01  0.79666E+01 -0.77070E-01  0.11813E+02 -0.47543E+01  0.43165E+01
  0.27119E+02  0.10254E+01 -0.11547E+00 -0.10050E+02  0.24838E-01  0.92247E+01
  0.47010E+01  0.54011E+01 -0.18756E+00  0.11575E+02 -0.66451E+01  0.61306E+01
  0.25644E+02  0.62769E+01 -0.22105E+00 -0.71437E+01  0.27670E+01  0.55113E+01
  0.19915E+01  0.45628E+01  0.13387E+00  0.13780E+02 -0.83274E+01  0.67233E+01
  0.29236E+02  0.62332E+01  0.39288E+00 -0.10412E+02  0.42570E+01  0.55422E+01
  0.48989E+01  0.50253E+01 -0.21711E-01  0.11284E+02 -0.68023E+01  0.63964E+01
  0.45122E+01  0.50785E+01 -0.33620E+00  0.11650E+02 -0.69316E+01  0.63587E+01
  0.12488E+02  0.88686E+00  0.49972E+00  0.31687E+01 -0.62471E+01  0.93226E+01
  0.16778E+02  0.91999E+01 -0.46876E+00  0.17650E+01  0.89332E+00  0.34445E+01
  0.17790E+01  0.60005E+01 -0.12973E+00  0.14403E+02 -0.74958E+01  0.57067E+01
  0.28120E+02  0.58571E+01  0.11437E+00 -0.95131E+01  0.35444E+01  0.58081E+01
  0.80119E+01  0.11021E+02  0.76309E-01  0.10254E+02 -0.16446E+01  0.21570E+01
  0.73929E+01  0.12244E+02  0.21618E+00  0.11180E+02 -0.11223E+01  0.12921E+01
  0.83245E+01  0.11295E+02 -0.36484E+00  0.10053E+02 -0.13366E+01  0.19630E+01
  0.26365E+02  0.45696E+01  0.33437E+00 -0.83078E+01  0.19778E+01  0.67186E+01
  0.27677E+02  0.43990E+01  0.43386E+00 -0.95477E+01  0.24228E+01  0.68392E+01
  0.71435E+01  0.86092E+01  0.15966E+00  0.10320E+02 -0.35569E+01  0.38621E+01
  0.29232E+02  0.91999E+00  0.22314E+00 -0.11996E+02  0.85032E+00  0.92992E+01
  0.63955E+01  0.39606E+01  0.15253E-01  0.96089E+01 -0.68521E+01  0.71492E+01
  0.28711E+02  0.52582E+01  0.48137E+00 -0.10228E+02  0.34104E+01  0.62316E+01
  0.27252E+02  0.73673E+01  0.32907E+00 -0.82758E+01  0.41456E+01  0.47403E+01
  0.85811E+01  0.57436E+01 -0.30892E+00  0.81609E+01 -0.47858E+01  0.58884E+01
  0.85114E+01  0.50370E+01  0.86198E-01  0.80130E+01 -0.52681E+01  0.63880E+01
  0.77433E+01  0.95633E+01 -0.39524E+00  0.10062E+02 -0.26920E+01  0.31875E+01
  0.22432E+01  0.49594E+01  0.34661E+00  0.13671E+02 -0.79668E+01  0.64429E+01
  0.76471E+01  0.10604E+02  0.29732E+00  0.10460E+02 -0.20658E+01  0.24518E+01
  0.14249E+02  0.79860E+01  0.46413E+00  0.36941E+01 -0.95335E+00  0.43028E+01
  0.29036E+02  0.63023E+01  0.17904E-01 -0.10210E+02  0.42167E+01  0.54933E+01
  0.27868E+02  0.59935E+01 -0.17499E+00 -0.92446E+01  0.35255E+01  0.57117E+01
  0.44690E+01  0.43554E+01  0.25595E+00  0.11473E+02 -0.74133E+01  0.68700E+01
  0.28420E+02  0.56545E+01  0.31759E+00 -0.98458E+01  0.35414E+01  0.59514E+01
  0.28021E+02  0.61001E+01 -0.22249E+00 -0.93514E+01  0.36585E+01  0.56363E+01
  0.28084E+02  0.62433E+01  0.22900E+00 -0.93652E+01  0.37767E+01  0.55351E+01
  0.28139E+02  0.68814E+01 -0.44666E+00 -0.92243E+01  0.42089E+01  0.50838E+01
  0.56104E+01  0.68758E+01  0.28167E+00  0.11192E+02 -0.53157E+01  0.50878E+01
  0.29324E+02  0.97730E+00  0.14469E+00 -0.12063E+02  0.92603E+00  0.92587E+01
  0.76272E+01  0.77312E+01  0.47952E+00  0.96195E+01 -0.39151E+01  0.44829E+01
  0.44924E+01  0.44207E+01 -0.14265E+00  0.11471E+02 -0.73615E+01  0.68239E+01
  0.27214E+02  0.17363E+01 -0.33375E+00 -0.99234E+01  0.52059E+00  0.87220E+01
  0.29302E+02  0.32560E+01  0.26301E-01 -0.11362E+02  0.23772E+01  0.76474E+01
  0.68507E+01  0.72008E+01 -0.48506E+00  0.10165E+02 -0.45832E+01  0.48580E+01
  0.71476E+01  0.21872E+01  0.21014E-01  0.83974E+01 -0.76707E+01  0.84031E+01
  0.28630E+02  0.12098E+01 -0.66844E-01 -0.11364E+02  0.78182E+00  0.90943E+01
  0.55155E+01  0.67197E+01 -0.45427E+00  0.11231E+02 -0.54558E+01  0.51982E+01
  0.78609E+01  0.88093E+01 -0.39544E+00  0.97299E+01 -0.31255E+01  0.37206E+01
  0.27358E+02  0.83873E+01  0.33947E-01 -0.80664E+01  0.48439E+01  0.40190E+01
  0.10220E+02  0.50622E+01 -0.43026E+00  0.64724E+01 -0.45300E+01  0.63702E+01
  0.45320E+01  0.53495E+01 -0.14296E+00  0.11713E+02 -0.67495E+01  0.61671E+01
  0.68163E+01  0.84991E+01  0.87690E-01  0.10584E+02 -0.37658E+01  0.39400E+01
  0.14100E+02  0.34823E+01  0.58813E-01  0.24830E+01 -0.39024E+01  0.74874E+01
  0.14124E+02  0.27159E+01  0.49168E+00  0.22327E+01 -0.43836E+01  0.80293E+01
  0.79115E+01  0.10784E+02 -0.29606E+00  0.10274E+02 -0.18386E+01  0.23243E+01
  0.29014E+02  0.58059E+01  0.44917E+00 -0.10339E+02  0.38895E+01  0.58444E+01
  0.29662E+02  0.52990E+01  0.29022E+00 -0.11078E+02  0.38385E+01  0.62028E+01
  0.54137E+01  0.43346E+01  0.40907E+00  0.10611E+02 -0.70274E+01  0.68847E+01
  0.27762E+02  0.12847E+01 -0.24375E+00 -0.10555E+02  0.46294E+00  0.90414E+01
  0.29146E+02  0.80887E+01 -0.12959E-01 -0.97763E+01  0.54082E+01  0.42302E+01
